"stim_condition","acc","Response","RT","participant","Subject","Correct","Stimulus","Chanel1","Chanel2"
0,1,"0","0.4505311000102665",45,45,1,0,1,0
2,1,"2","0.7350128999969456",45,45,1,2,0,1
2,1,"2","0.5001540000084788",45,45,1,2,0,1
3,1,"3","0.4839522000111174",45,45,1,3,1,1
1,1,"1","0.6672533999953885",45,45,1,1,0,0
0,1,"0","0.5003238999925088",45,45,1,0,1,0
0,1,"0","0.9342785000044387",45,45,1,0,1,0
2,1,"2","1.0006290999881458",45,45,1,2,0,1
2,1,"2","0.4842369000252802",45,45,1,2,0,1
2,1,"2","0.5671387999900617",45,45,1,2,0,1
1,0,"3","0.7836290999839548",45,45,0,1,0,0
1,1,"1","1.1676581999927294",45,45,1,1,0,0
1,1,"1","0.5836806999868713",45,45,1,1,0,0
1,1,"1","0.8341424999816809",45,45,1,1,0,0
2,1,"2","0.7674074999813456",45,45,1,2,0,1
1,1,"1","0.5838141999847721",45,45,1,1,0,0
0,1,"0","0.40060929997707717",45,45,1,0,1,0
0,1,"0","0.5339038999809418",45,45,1,0,1,0
2,1,"2","0.7175520999880973",45,45,1,2,0,1
1,1,"1","0.4672854999953415",45,45,1,1,0,0
2,1,"2","0.6172098999959417",45,45,1,2,0,1
3,1,"3","0.41699420000077225",45,45,1,3,1,1
0,1,"0","0.33329819998471066",45,45,1,0,1,0
0,1,"0","0.4003404999966733",45,45,1,0,1,0
1,1,"1","1.067333899991354",45,45,1,1,0,0
2,1,"2","0.5839967999781948",45,45,1,2,0,1
1,1,"1","0.6842477000027429",45,45,1,1,0,0
3,0,"1","1.5179586000158451",45,45,0,3,1,1
2,1,"2","0.7839900999970268",45,45,1,2,0,1
3,1,"3","0.3516790999856312",45,45,1,3,1,1
0,1,"0","0.45063089998438954",45,45,1,0,1,0
0,1,"0","0.3169761000026483",45,45,1,0,1,0
0,1,"0","0.25053780002053827",45,45,1,0,1,0
2,1,"2","0.8171839000133332",45,45,1,2,0,1
1,0,"3","0.6189297999953851",45,45,0,1,0,0
3,1,"3","0.41689770002267323",45,45,1,3,1,1
3,1,"3","0.3003234999778215",45,45,1,3,1,1
0,1,"0","0.4166865000152029",45,45,1,0,1,0
0,1,"0","0.36700689999270253",45,45,1,0,1,0
3,1,"3","0.4685005000210367",45,45,1,3,1,1
1,1,"1","1.4511126000143122",45,45,1,1,0,0
3,1,"3","1.217618599999696",45,45,1,3,1,1
3,1,"3","0.35028569999849424",45,45,1,3,1,1
0,1,"0","0.4668371999869123",45,45,1,0,1,0
0,1,"0","0.4668766999966465",45,45,1,0,1,0
3,1,"3","1.0508312000019941",45,45,1,3,1,1
2,1,"2","0.7507292999944184",45,45,1,2,0,1
2,1,"2","0.4338543000048958",45,45,1,2,0,1
0,1,"0","0.3501239000179339",45,45,1,0,1,0
1,1,"1","0.5336747000110336",45,45,1,1,0,0
3,1,"3","0.33370310001191683",45,45,1,3,1,1
1,1,"1","1.167801099974895",45,45,1,1,0,0
2,1,"2","0.550563400000101",45,45,1,2,0,1
3,1,"3","0.4504873999976553",45,45,1,3,1,1
0,1,"0","0.36741120001534",45,45,1,0,1,0
2,1,"2","0.7530683999939356",45,45,1,2,0,1
3,0,"2","0.4337577999976929",45,45,0,3,1,1
2,1,"2","0.7504720999859273",45,45,1,2,0,1
2,1,"2","0.3170259000035003",45,45,1,2,0,1
3,0,"2","0.26684490000479855",45,45,0,3,1,1
0,1,"0","0.48377780002192594",45,45,1,0,1,0
1,1,"1","0.5006161000055727",45,45,1,1,0,0
1,1,"1","0.5170424999960233",45,45,1,1,0,0
2,0,"0","0.4169846000149846",45,45,0,2,0,1
1,1,"1","0.9842751999967732",45,45,1,1,0,0
1,1,"1","0.600306600012118",45,45,1,1,0,0
1,1,"1","0.26688939999439754",45,45,1,1,0,0
1,1,"1","0.31701499997870997",45,45,1,1,0,0
1,1,"1","0.3833022000035271",45,45,1,1,0,0
0,1,"0","0.3686669000016991",45,45,1,0,1,0
0,1,"0","0.20042059998377226",45,45,1,0,1,0
0,1,"0","0.1833102999953553",45,45,1,0,1,0
1,1,"1","0.6004905000154395",45,45,1,1,0,0
1,1,"1","0.5502866999886464",45,45,1,1,0,0
3,1,"3","0.3169828000245616",45,45,1,3,1,1
3,1,"3","0.26681119998102076",45,45,1,3,1,1
1,0,"0","0.4837742999952752",45,45,0,1,0,0
1,1,"1","0.5004037999897264",45,45,1,1,0,0
2,1,"2","0.43366539999260567",45,45,1,2,0,1
1,1,"1","0.48382789999595843",45,45,1,1,0,0
3,1,"3","1.0368199000076856",45,45,1,3,1,1
2,1,"2","1.0005807999987155",45,45,1,2,0,1
2,1,"2","0.33356129997991957",45,45,1,2,0,1
3,1,"3","1.1019786999968346",45,45,1,3,1,1
2,1,"2","1.1341918999969494",45,45,1,2,0,1
2,1,"2","0.2670933000044897",45,45,1,2,0,1
1,1,"1","0.850626800005557",45,45,1,1,0,0
1,1,"1","0.4169507999904454",45,45,1,1,0,0
0,1,"0","0.302238899981603",45,45,1,0,1,0
0,1,"0","0.2684595000173431",45,45,1,0,1,0
3,1,"3","0.4011834000120871",45,45,1,3,1,1
3,1,"3","0.3668304999882821",45,45,1,3,1,1
1,1,"1","1.1178508000157308",45,45,1,1,0,0
0,1,"0","0.5170886999985669",45,45,1,0,1,0
3,1,"3","0.3353271000087261",45,45,1,3,1,1
0,1,"0","0.3503308999934234",45,45,1,0,1,0
3,1,"3","0.3173199000011664",45,45,1,3,1,1
0,1,"0","0.30024979999870993",45,45,1,0,1,0
2,1,"2","1.0675409999967087",45,45,1,2,0,1
0,1,"0","0.7018523000006098",45,45,1,0,1,0
0,1,"0","0.4681104999908712",45,45,1,0,1,0
3,1,"3","0.3502286000002641",45,45,1,3,1,1
0,1,"0","0.3003619999799412",45,45,1,0,1,0
1,1,"1","1.1175189000205137",45,45,1,1,0,0
3,1,"3","0.3498918999976013",45,45,1,3,1,1
2,1,"2","0.46723879998899065",45,45,1,2,0,1
3,1,"3","0.46696970000630245",45,45,1,3,1,1
3,1,"3","0.30004540001391433",45,45,1,3,1,1
3,1,"3","0.21680980001110584",45,45,1,3,1,1
2,1,"2","0.8172708999773022",45,45,1,2,0,1
2,1,"2","0.735392700007651",45,45,1,2,0,1
3,0,"2","0.36677100000088103",45,45,0,3,1,1
3,1,"3","0.383821600000374",45,45,1,3,1,1
2,1,"2","1.1842062999785412",45,45,1,2,0,1
0,1,"0","0.28341550001641735",45,45,1,0,1,0
1,0,"3","0.7172619999910239",45,45,0,1,0,0
0,1,"0","0.4183346999925561",45,45,1,0,1,0
1,0,"3","0.48452879997785203",45,45,0,1,0,0
2,1,"2","0.4836632000224199",45,45,1,2,0,1
1,1,"1","0.31700549999368377",45,45,1,1,0,0
3,1,"3","0.6692978999926709",45,45,1,3,1,1
3,1,"3","0.4171496000199113",45,45,1,3,1,1
3,1,"3","0.3001393000013195",45,45,1,3,1,1
0,1,"0","0.40031749999616295",45,45,1,0,1,0
2,1,"2","0.7840382999856956",45,45,1,2,0,1
3,1,"3","0.2668501000152901",45,45,1,3,1,1
0,1,"0","0.2666447999945376",45,45,1,0,1,0
2,1,"2","0.5501988000178244",45,45,1,2,0,1
0,1,"0","0.38447970000561327",45,45,1,0,1,0
0,1,"0","0.4338630000129342",45,45,1,0,1,0
0,1,"0","0.3505887000064831",45,45,1,0,1,0
0,1,"0","0.26683899998897687",45,45,1,0,1,0
1,1,"1","1.0010337999847252",45,45,1,1,0,0
1,1,"1","0.30000690001179464",45,45,1,1,0,0
3,1,"3","0.5669951000018045",45,45,1,3,1,1
1,1,"1","0.48373090001405217",45,45,1,1,0,0
2,1,"2","0.7674305999826174",45,45,1,2,0,1
1,1,"1","0.38380740000866354",45,45,1,1,0,0
2,1,"2","0.6019224000046961",45,45,1,2,0,1
1,1,"1","0.4847629999858327",45,45,1,1,0,0
0,1,"0","1.1508978999918327",45,45,1,0,1,0
2,1,"2","0.6003872000146657",45,45,1,2,0,1
0,1,"0","0.4503729999996722",45,45,1,0,1,0
1,1,"1","0.852443099982338",45,45,1,1,0,0
3,1,"3","0.4668523999862373",45,45,1,3,1,1
0,1,"0","0.23342930001672357",45,45,1,0,1,0
3,1,"3","0.8840810999972746",45,45,1,3,1,1
2,0,"3","0.6001952999795321",45,45,0,2,0,1
3,1,"3","1.1509225000045262",45,45,1,3,1,1
2,1,"2","0.5007076000038069",45,45,1,2,0,1
2,1,"2","0.2835328000073787",45,45,1,2,0,1
3,1,"3","1.0342021000105888",45,45,1,3,1,1
3,1,"3","0.24987810000311583",45,45,1,3,1,1
1,1,"1","0.9356524999893736",45,45,1,1,0,0
1,1,"1","0.3669764999940526",45,45,1,1,0,0
3,1,"3","0.4668303999933414",45,45,1,3,1,1
1,1,"1","0.7507049000123516",45,45,1,1,0,0
2,1,"2","0.3002877999970224",45,45,1,2,0,1
3,1,"3","0.3336235000169836",45,45,1,3,1,1
2,1,"2","0.6502827000222169",45,45,1,2,0,1
3,1,"3","0.38362140001845546",45,45,1,3,1,1
3,1,"3","0.2005600999982562",45,45,1,3,1,1
3,1,"3","0.2348338000010699",45,45,1,3,1,1
3,1,"3","0.2837717999937013",45,45,1,3,1,1
1,1,"1","0.7836457999947015",45,45,1,1,0,0
2,1,"2","0.38363070000195876",45,45,1,2,0,1
2,1,"2","0.8502141000062693",45,45,1,2,0,1
1,1,"1","0.3337154000182636",45,45,1,1,0,0
3,1,"3","0.233508500008611",45,45,1,3,1,1
1,1,"1","0.5673290000122506",45,45,1,1,0,0
0,1,"0","0.5504113000060897",45,45,1,0,1,0
2,1,"2","0.8843038000050001",45,45,1,2,0,1
1,1,"1","0.20014420000370592",45,45,1,1,0,0
1,1,"1","0.7175335999927483",45,45,1,1,0,0
0,1,"0","0.6669824999989942",45,45,1,0,1,0
1,1,"1","0.7672987999976613",45,45,1,1,0,0
0,1,"0","0.48372879999806173",45,45,1,0,1,0
1,1,"1","0.4502080999955069",45,45,1,1,0,0
0,1,"0","0.48366680002072826",45,45,1,0,1,0
0,1,"0","0.4002322999876924",45,45,1,0,1,0
0,1,"0","0.3335131000203546",45,45,1,0,1,0
2,0,"0","0.26694469997892156",45,45,0,2,0,1
2,1,"2","0.8342852999921888",45,45,1,2,0,1
3,0,"1","0.984052799991332",45,45,0,3,1,1
1,1,"1","0.45022790000075474",45,45,1,1,0,0
2,0,"0","0.500519199995324",45,45,0,2,0,1
3,1,"3","0.43358989999978803",45,45,1,3,1,1
2,1,"2","0.46703359999810345",45,45,1,2,0,1
0,1,"0","0.28358879999723285",45,45,1,0,1,0
1,1,"1","0.5337524999922607",45,45,1,1,0,0
3,1,"3","0.6338893999927677",45,45,1,3,1,1
2,0,"3","0.7361848999862559",45,45,0,2,0,1
1,1,"1","1.0173316999862436",45,45,1,1,0,0
2,1,"2","0.41691119997994974",45,45,1,2,0,1
2,1,"2","0.36696980000124313",45,45,1,2,0,1
0,1,"0","0.45034940002369694",45,45,1,0,1,0
3,0,"1","1.2841317999991588",45,45,0,3,1,1
2,1,"2","0.6338930000201799",45,45,1,2,0,1
3,1,"3","0.30023620001156814",45,45,1,3,1,1
3,1,"3","0.7506511000101455",45,45,1,3,1,1
2,1,"2","0.4338170999835711",45,45,1,2,0,1
0,1,"0","0.31687360000796616",45,45,1,0,1,0
2,1,"2","0.500336299999617",45,45,1,2,0,1
0,1,"0","0.3335920000099577",45,45,1,0,1,0
2,1,"2","1.1340452000149526",45,45,1,2,0,1
1,1,"1","0.5338281999866012",45,45,1,1,0,0
3,0,"2","0.7006045999878552",45,45,0,3,1,1
3,0,"2","0.31686660001287237",45,45,0,3,1,1
0,1,"0","0.4835802000015974",45,45,1,0,1,0
0,1,"0","0.3500511999882292",45,45,1,0,1,0
1,1,"1","0.4838626999990083",45,45,1,1,0,0
2,1,"2","0.7505773000011686",45,45,1,2,0,1
2,1,"2","0.5336937999818474",45,45,1,2,0,1
0,1,"0","0.4836763999774121",45,45,1,0,1,0
0,1,"0","0.38547740000649355",45,45,1,0,1,0
1,1,"1","0.7339843999943696",45,45,1,1,0,0
0,1,"0","0.4003476000216324",45,45,1,0,1,0
0,1,"0","0.38365229999180883",45,45,1,0,1,0
0,1,"0","0.23376070000813343",45,45,1,0,1,0
0,1,"0","0.2336414000019431",45,45,1,0,1,0
1,1,"1","0.6505279999983031",45,45,1,1,0,0
0,1,"0","0.38365269999485463",45,45,1,0,1,0
2,1,"2","0.4667957000201568",45,45,1,2,0,1
0,1,"0","0.5005187999922782",45,45,1,0,1,0
2,1,"2","1.651508399983868",45,45,1,2,0,1
1,1,"1","0.500367999979062",45,45,1,1,0,0
2,1,"2","0.6020409000047948",45,45,1,2,0,1
0,1,"0","0.23385590000543743",45,45,1,0,1,0
2,1,"2","0.8841525000170805",45,45,1,2,0,1
1,1,"1","0.33348169998498634",45,45,1,1,0,0
1,1,"1","0.4002141999953892",45,45,1,1,0,0
1,0,"0","1.1862065000168514",45,45,0,1,0,0
0,1,"0","0.30043790000490844",45,45,1,0,1,0
3,1,"3","1.3010874000028707",45,45,1,3,1,1
2,1,"2","0.6338729000126477",45,45,1,2,0,1
0,1,"0","0.28373460000148043",45,45,1,0,1,0
1,1,"1","0.8007554999785498",45,45,1,1,0,0
1,1,"1","0.3336755000054836",45,45,1,1,0,0
1,1,"1","0.4336701000283938",45,45,1,1,0,0
0,1,"0","0.8340536000032444",45,45,1,0,1,0
0,1,"0","0.41832150000846013",45,45,1,0,1,0
1,1,"1","0.7338755000091624",45,45,1,1,0,0
2,1,"2","0.35010899999178946",45,45,1,2,0,1
1,1,"1","0.28333740000380203",45,45,1,1,0,0
1,1,"1","0.867613899987191",45,45,1,1,0,0
3,1,"3","0.20021559999440797",45,45,1,3,1,1
1,1,"1","0.8007091000035871",45,45,1,1,0,0
3,0,"2","0.7169896000123117",45,45,0,3,1,1
3,1,"3","0.2501300000003539",45,45,1,3,1,1
0,1,"0","0.4338739000086207",45,45,1,0,1,0
2,1,"2","0.884123100026045",45,45,1,2,0,1
0,1,"0","0.3672372000000905",45,45,1,0,1,0
2,1,"2","0.4838694999925792",45,45,1,2,0,1
0,1,"0","0.3836867999925744",45,45,1,0,1,0
1,0,"0","0.4004348000162281",45,45,0,1,0,0
1,1,"1","0.9508430999994744",45,45,1,1,0,0
0,1,"0","0.5168802999833133",45,45,1,0,1,0
3,1,"3","0.23458190000383183",45,45,1,3,1,1
0,1,"0","0.30053599999519065",45,45,1,0,1,0
1,1,"1","0.6172989000042435",45,45,1,1,0,0
3,1,"3","0.33354700001655146",45,45,1,3,1,1
0,0,"3","0.5672173000057228",45,45,0,0,1,0
3,1,"3","0.25029530000756495",45,45,1,3,1,1
1,1,"1","1.0843598000064958",45,45,1,1,0,0
3,1,"3","0.2839949000044726",45,45,1,3,1,1
3,1,"3","0.4005013999994844",45,45,1,3,1,1
2,1,"2","1.5011576999968383",45,45,1,2,0,1
1,1,"1","0.3338604000164196",45,45,1,1,0,0
3,1,"3","0.23519730000407435",45,45,1,3,1,1
2,1,"2","0.7006737999909092",45,45,1,2,0,1
1,0,"3","0.36712889999034815",45,45,0,1,0,0
0,1,"0","0.4837118000141345",45,45,1,0,1,0
0,1,"0","0.38376830000197515",45,45,1,0,1,0
1,1,"1","1.1843551000056323",45,45,1,1,0,0
1,1,"1","0.38380049998522736",45,45,1,1,0,0
2,1,"2","0.4505295999988448",45,45,1,2,0,1
0,1,"0","0.43369669999810867",45,45,1,0,1,0
3,1,"3","0.5004223999858368",45,45,1,3,1,1
0,1,"0","0.5836990000098012",45,45,1,0,1,0
1,1,"1","0.8684668999921996",45,45,1,1,0,0
3,1,"3","0.6504406999738421",45,45,1,3,1,1
3,1,"3","0.21738870002445765",45,45,1,3,1,1
1,1,"1","1.7848804999957792",45,45,1,1,0,0
3,1,"3","0.3003395999839995",45,45,1,3,1,1
2,1,"2","1.5352794000064023",45,45,1,2,0,1
2,1,"2","0.6170837000245228",45,45,1,2,0,1
3,1,"3","0.8007320999749936",45,45,1,3,1,1
2,1,"2","0.9006040999956895",45,45,1,2,0,1
2,1,"2","0.28327499999431893",45,45,1,2,0,1
3,1,"3","0.6005596999893896",45,45,1,3,1,1
3,1,"3","0.26724270000704564",45,45,1,3,1,1
1,0,"3","0.38351859999238513",45,45,0,1,0,0
0,1,"0","0.4001113999984227",45,45,1,0,1,0
1,1,"1","1.1510025000025053",45,45,1,1,0,0
3,1,"3","0.3669011000019964",45,45,1,3,1,1
2,1,"2","0.9175338999775704",45,45,1,2,0,1
1,1,"1","0.901937699993141",45,45,1,1,0,0
1,0,"3","0.617205600021407",45,45,0,1,0,0
2,1,"2","0.6837896000070032",45,45,1,2,0,1
0,1,"0","0.28375810000579804",45,45,1,0,1,0
0,1,"0","0.3003057999885641",45,45,1,0,1,0
0,1,"0","0.21671899998909794",45,45,1,0,1,0
3,1,"3","0.3838218000018969",45,45,1,3,1,1
2,1,"2","0.7840276999922935",45,45,1,2,0,1
2,1,"2","0.4170614999893587",45,45,1,2,0,1
0,1,"0","0.4337546000024304",45,45,1,0,1,0
0,1,"0","0.433720800006995",45,45,1,0,1,0
0,1,"0","0.25034640001831576",45,45,1,0,1,0
0,1,"0","0.1837371000146959",45,45,1,0,1,0
2,1,"2","0.5838093999773264",45,45,1,2,0,1
2,1,"2","0.1835072000103537",45,45,1,2,0,1
3,1,"3","0.45059299998683855",45,45,1,3,1,1
2,0,"0","0.4504012000106741",45,45,0,2,0,1
3,1,"3","0.5003404999733903",45,45,1,3,1,1
3,1,"3","0.26693849998991936",45,45,1,3,1,1
0,1,"0","0.40040959999896586",45,45,1,0,1,0
0,1,"0","0.3673446999746375",45,45,1,0,1,0
1,1,"1","0.833938700001454",45,45,1,1,0,0
3,1,"3","0.3836230000015348",45,45,1,3,1,1
3,1,"3","0.3837764000054449",45,45,1,3,1,1
0,1,"0","0.20031210000161082",45,45,1,0,1,0
0,1,"0","0.3170821999956388",45,45,1,0,1,0
1,1,"1","0.5002521999995224",45,45,1,1,0,0
3,1,"3","0.4672481999732554",45,45,1,3,1,1
1,1,"1","1.2690908999938983",45,45,1,1,0,0
2,1,"2","0.2170339000003878",45,45,1,2,0,1
2,1,"2","0.30021339998347685",45,45,1,2,0,1
2,1,"2","0.26702480000676587",45,45,1,2,0,1
2,1,"2","0.2501461000065319",45,45,1,2,0,1
0,1,"0","0.6003593999776058",45,45,1,0,1,0
2,1,"2","1.3009151000005659",45,45,1,2,0,1
1,1,"1","0.38365520001389086",45,45,1,1,0,0
0,1,"0","0.3672235000121873",45,45,1,0,1,0
1,1,"1","1.2841871999844443",45,45,1,1,0,0
3,1,"3","0.3335399000206962",45,45,1,3,1,1
2,0,"3","0.7175233000016306",45,45,0,2,0,1
1,1,"1","0.6694092999969143",45,45,1,1,0,0
3,1,"3","0.2506697000062559",45,45,1,3,1,1
0,1,"0","0.4672749000019394",45,45,1,0,1,0
1,1,"1","0.6504526000062469",45,45,1,1,0,0
1,1,"1","0.6336396000115201",45,45,1,1,0,0
1,1,"1","0.41678410000167787",45,45,1,1,0,0
1,1,"1","0.21674220002023503",45,45,1,1,0,0
0,1,"0","0.41887269998551346",45,45,1,0,1,0
2,0,"3","1.1843899000086822",45,45,0,2,0,1
1,1,"1","0.9674689999956172",45,45,1,1,0,0
2,1,"2","0.23349330000928603",45,45,1,2,0,1
0,1,"0","0.30278919998090714",45,45,1,0,1,0
3,1,"3","0.43358129999251105",45,45,1,3,1,1
2,1,"2","1.91818130001775",45,45,1,2,0,1
2,1,"2","0.817102300003171",45,45,1,2,0,1
0,1,"0","0.5672640000120737",45,45,1,0,1,0
0,1,"0","0.21719969998230226",45,45,1,0,1,0
3,1,"3","0.7842239000019617",45,45,1,3,1,1
1,1,"1","0.4338382999994792",45,45,1,1,0,0
2,1,"2","0.616990899987286",45,45,1,2,0,1
0,1,"0","0.5173724000051152",45,45,1,0,1,0
0,1,"0","0.21766850000130944",45,45,1,0,1,0
0,1,"0","0.33333549997769296",45,45,1,0,1,0
2,1,"2","1.0675157000077888",45,45,1,2,0,1
3,1,"3","0.2667009999859147",45,45,1,3,1,1
2,1,"2","0.6681389999866951",45,45,1,2,0,1
1,1,"1","0.28369059998658486",45,45,1,1,0,0
2,1,"2","0.36710510001285",45,45,1,2,0,1
0,1,"0","0.2837066999927629",45,45,1,0,1,0
2,1,"2","0.5505217000027187",45,45,1,2,0,1
1,1,"1","0.45036819999222644",45,45,1,1,0,0
3,1,"3","0.23361490000388585",45,45,1,3,1,1
3,1,"3","0.19987180002499372",45,45,1,3,1,1
1,1,"1","0.9841712000197731",45,45,1,1,0,0
3,1,"3","0.9509088999766391",45,45,1,3,1,1
1,1,"1","0.9006444999831729",45,45,1,1,0,0
3,1,"3","0.5001131000171881",45,45,1,3,1,1
1,1,"1","0.8342900999996345",45,45,1,1,0,0
3,0,"1","0.5671326000010595",45,45,0,3,1,1
0,1,"0","0.6507484000176191",45,45,1,0,1,0
0,1,"0","0.2523977999808267",45,45,1,0,1,0
1,1,"1","0.7004505999793764",45,45,1,1,0,0
2,1,"2","1.7343945000029635",45,45,1,2,0,1
3,1,"3","0.634115799999563",45,45,1,3,1,1
1,1,"1","0.5170636999828275",45,45,1,1,0,0
2,1,"2","0.3837521999957971",45,45,1,2,0,1
2,1,"2","0.20014610001817346",45,45,1,2,0,1
3,0,"1","0.4338579000032041",45,45,0,3,1,1
2,0,"1","1.3013968000013847",45,45,0,2,0,1
0,1,"0","0.1834143000014592",45,45,1,0,1,0
0,1,"0","0.25035360001493245",45,45,1,0,1,0
0,1,"0","0.28366089999326505",45,45,1,0,1,0
2,1,"2","1.5678725999896415",45,45,1,2,0,1
3,0,"2","0.25049370000488125",45,45,0,3,1,1
1,1,"1","0.36715770000591874",45,45,1,1,0,0
0,1,"0","0.2001516000018455",45,45,1,0,1,0
3,1,"3","0.5526515000092331",45,45,1,3,1,1
1,0,"3","0.4502403999795206",45,45,0,1,0,0
1,1,"1","1.3343990999856032",45,45,1,1,0,0
2,0,"3","0.43369730000267737",45,45,0,2,0,1
2,1,"2","0.7838976999919396",45,45,1,2,0,1
3,1,"3","0.2835278999991715",45,45,1,3,1,1
1,1,"1","0.6508616999781225",45,45,1,1,0,0
3,1,"3","0.3668316000257619",45,45,1,3,1,1
2,1,"2","0.6006109000009019",45,45,1,2,0,1
2,1,"2","0.7505716000159737",45,45,1,2,0,1
3,1,"3","0.4670783000183292",45,45,1,3,1,1
2,1,"2","0.6171090000134427",45,45,1,2,0,1
3,1,"3","0.35067489999346435",45,45,1,3,1,1
3,1,"3","0.3167216000147164",45,45,1,3,1,1
1,0,"0","1.2347651000018232",45,45,0,1,0,0
2,0,"0","0.4170069000101648",45,45,0,2,0,1
1,1,"1","0.8197048000001814",45,45,1,1,0,0
2,1,"2","0.3670185999944806",45,45,1,2,0,1
2,1,"2","0.4172069000196643",45,45,1,2,0,1
1,1,"1","0.8340222000260837",45,45,1,1,0,0
3,1,"3","0.3167624000052456",45,45,1,3,1,1
2,1,"2","0.3836991999996826",45,45,1,2,0,1
0,1,"0","0.4339175999921281",45,45,1,0,1,0
0,1,"0","0.4502875999896787",45,45,1,0,1,0
1,0,"3","0.3671277000103146",45,45,0,1,0,0
1,1,"1","0.7338003999902867",45,45,1,1,0,0
0,1,"0","0.3669184000173118",45,45,1,0,1,0
0,1,"0","0.21696720001637004",45,45,1,0,1,0
1,1,"1","0.36960229999385774",45,45,1,1,0,0
3,1,"3","0.26704559999052435",45,45,1,3,1,1
0,1,"0","0.41696550001506694",45,45,1,0,1,0
1,0,"3","0.45018179999897256",45,45,0,1,0,0
1,1,"1","0.6169699999736622",45,45,1,1,0,0
2,1,"2","0.45056060000206344",45,45,1,2,0,1
3,1,"3","0.31678459999966435",45,45,1,3,1,1
2,1,"2","0.6175206000043545",45,45,1,2,0,1
3,0,"2","0.26725389997591265",45,45,0,3,1,1
3,1,"3","0.4167862999893259",45,45,1,3,1,1
1,0,"3","0.3502059000020381",45,45,0,1,0,0
0,1,"0","0.383741600002395",45,45,1,0,1,0
3,1,"3","0.35016500001074746",45,45,1,3,1,1
1,1,"1","1.101067800016608",45,45,1,1,0,0
0,1,"0","0.30022909998660907",45,45,1,0,1,0
3,1,"3","0.316869600006612",45,45,1,3,1,1
2,1,"2","0.5503079000045545",45,45,1,2,0,1
0,1,"0","0.4338444000168238",45,45,1,0,1,0
0,1,"0","0.3001216000120621",45,45,1,0,1,0
3,1,"3","0.33530969999264926",45,45,1,3,1,1
3,1,"3","0.6001461999840103",45,45,1,3,1,1
0,1,"0","0.333596700016642",45,45,1,0,1,0
1,1,"1","1.38473220000742",45,45,1,1,0,0
0,1,"0","0.3837595999939367",45,45,1,0,1,0
0,1,"0","0.23362809998798184",45,45,1,0,1,0
2,1,"2","0.5670615000126418",45,45,1,2,0,1
2,1,"2","0.3168628000130411",45,45,1,2,0,1
2,1,"2","0.2503351999912411",45,45,1,2,0,1
3,1,"3","0.45029199999407865",45,45,1,3,1,1
2,0,"3","0.41683430000557564",45,45,0,2,0,1
2,0,"3","1.0841156999813393",45,45,0,2,0,1
0,1,"0","0.6338193000119645",45,45,1,0,1,0
1,1,"1","0.7505307999963406",45,45,1,1,0,0
3,0,"2","0.3169319999869913",45,45,0,3,1,1
2,0,"0","0.3502658999932464",45,45,0,2,0,1
0,1,"0","0.250328800000716",45,45,1,0,1,0
1,1,"1","1.117306500003906",45,45,1,1,0,0
2,1,"2","0.31678890000330284",45,45,1,2,0,1
1,1,"1","0.5836662000219803",45,45,1,1,0,0
2,0,"1","0.7341936000157148",45,45,0,2,0,1
1,1,"1","0.33356180001283064",45,45,1,1,0,0
3,1,"3","0.149913800007198",45,45,1,3,1,1
3,1,"3","0.285214100003941",45,45,1,3,1,1
3,1,"3","0.2834634000028018",45,45,1,3,1,1
1,0,"3","0.1668403999938164",45,45,0,1,0,0
1,1,"1","1.1509391000145115",45,45,1,1,0,0
1,1,"1","0.3504788000136614",45,45,1,1,0,0
1,1,"1","0.33378190000075847",45,45,1,1,0,0
3,0,"2","0.33350290000089444",45,45,0,3,1,1
1,1,"1","0.6005483999906573",45,45,1,1,0,0
0,1,"0","0.5670113999804016",45,45,1,0,1,0
1,0,"3","0.617104399978416",45,45,0,1,0,0
1,1,"1","0.8504608999937773",45,45,1,1,0,0
3,1,"3","0.2665674999880139",45,45,1,3,1,1
2,1,"2","0.3500620999839157",45,45,1,2,0,1
3,1,"3","0.2670212000084575",45,45,1,3,1,1
1,1,"1","0.8840350000245962",45,45,1,1,0,0
0,1,"0","0.30030500001157634",45,45,1,0,1,0
2,1,"2","0.9688142999948468",45,45,1,2,0,1
3,1,"3","0.23354200000176206",45,45,1,3,1,1
2,1,"2","0.8842333999928087",45,45,1,2,0,1
3,0,"2","0.3504560000146739",45,45,0,3,1,1
0,1,"0","0.8171953999844845",45,45,1,0,1,0
1,1,"1","0.46689179999521",45,45,1,1,0,0
2,1,"2","0.5505137000000104",45,45,1,2,0,1
0,1,"0","0.6338928999903146",45,45,1,0,1,0
1,1,"1","0.5671691999887116",45,45,1,1,0,0
1,1,"1","0.30079630002728663",45,45,1,1,0,0
0,1,"0","0.2835876999888569",45,45,1,0,1,0
2,1,"2","0.9505550000176299",45,45,1,2,0,1
2,1,"2","0.26707299999543466",45,45,1,2,0,1
3,0,"2","0.11693970000487752",45,45,0,3,1,1
3,1,"3","0.20022569998400286",45,45,1,3,1,1
3,1,"3","0.18407550000119954",45,45,1,3,1,1
2,1,"2","0.8336673000012524",45,45,1,2,0,1
0,1,"0","0.5170056000060868",45,45,1,0,1,0
3,1,"3","0.6006006000097841",45,45,1,3,1,1
2,1,"2","0.6006734000111464",45,45,1,2,0,1
1,0,"0","0.3839154999877792",45,45,0,1,0,0
